character_id,name_kr,character_name,normalized_key,scenarios,search_google,search_ko_wiki,search_namu,status,decision,reason,source1,source2,verified_at,precheck_status,precheck_reason,precheck_source,precheck_query
2132,왕혜,wang_hye_2132,wang_hye_2132,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%ED%98%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_hye_2132,https://ko.wikipedia.org/wiki/%EC%99%95%ED%98%9C,https://namu.wiki/w/%EC%99%95%ED%98%9C,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%B0%94%EB%9E%8C%EC%9D%98%20%EB%82%98%EB%9D%BC%20%28%EB%93%9C%EB%9D%BC%EB%A7%88%29,왕혜 삼국지
2133,사공혜,sagong_hye_2133,sagong_hye_2133,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EA%B3%B5%ED%98%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sagong_hye_2133,https://ko.wikipedia.org/wiki/%EC%82%AC%EA%B3%B5%ED%98%9C,https://namu.wiki/w/%EC%82%AC%EA%B3%B5%ED%98%9C,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%9E%A5%ED%9D%A5%20%EC%9E%84%EC%94%A8,사공혜 삼국지
2134,제갈경봉,jegal_gyeongbong_2134,jegal_gyeongbong_2134,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%9C%EA%B0%88%EA%B2%BD%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jegal_gyeongbong_2134,https://ko.wikipedia.org/wiki/%EC%A0%9C%EA%B0%88%EA%B2%BD%EB%B4%89,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EA%B2%BD%EB%B4%89,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B5%AC%EB%8B%B9%EC%84%9C,제갈경봉 삼국지
2135,황정,hwang_jeong_2135,hwang_jeong_2135,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%99%A9%EC%A0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hwang_jeong_2135,https://ko.wikipedia.org/wiki/%ED%99%A9%EC%A0%95,https://namu.wiki/w/%ED%99%A9%EC%A0%95,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%97%AC%EC%9E%90%EC%9D%98%20%EB%B9%84%EB%B0%80,황정 삼국지
2136,하후란,hahu_ran_2136,hahu_ran_2136,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EB%9E%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_ran_2136,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EB%9E%80,https://namu.wiki/w/%ED%95%98%ED%9B%84%EB%9E%80,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,하후란 삼국지
2137,오경택,o_gyeongtaek_2137,o_gyeongtaek_2137,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EA%B2%BD%ED%83%9D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_gyeongtaek_2137,https://ko.wikipedia.org/wiki/%EC%98%A4%EA%B2%BD%ED%83%9D,https://namu.wiki/w/%EC%98%A4%EA%B2%BD%ED%83%9D,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%81%9D%EA%B9%8C%EC%A7%80%20%EC%82%AC%EB%9E%91,오경택 삼국지
2138,독고희엄,dokgo_huieom_2138,dokgo_huieom_2138,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%85%EA%B3%A0%ED%9D%AC%EC%97%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dokgo_huieom_2138,https://ko.wikipedia.org/wiki/%EB%8F%85%EA%B3%A0%ED%9D%AC%EC%97%84,https://namu.wiki/w/%EB%8F%85%EA%B3%A0%ED%9D%AC%EC%97%84,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%9C%A4%EC%B9%98%ED%98%B8,독고희엄 삼국지
2139,마건,ma_geon_2139,ma_geon_2139,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%88%EA%B1%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ma_geon_2139,https://ko.wikipedia.org/wiki/%EB%A7%88%EA%B1%B4,https://namu.wiki/w/%EB%A7%88%EA%B1%B4,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,마건 삼국지
2140,허앙란,heo_angran_2140,heo_angran_2140,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%97%88%EC%95%99%EB%9E%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20heo_angran_2140,https://ko.wikipedia.org/wiki/%ED%97%88%EC%95%99%EB%9E%80,https://namu.wiki/w/%ED%97%88%EC%95%99%EB%9E%80,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,허앙란 삼국지
2141,김정,gim_jeong_2141,gim_jeong_2141,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B9%80%EC%A0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gim_jeong_2141,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%A0%95,https://namu.wiki/w/%EA%B9%80%EC%A0%95,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%84%B1%EB%85%80,김정 삼국지
2142,장속,jang_sok_2142,jang_sok_2142,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%86%8D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_sok_2142,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%86%8D,https://namu.wiki/w/%EC%9E%A5%EC%86%8D,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%EA%B4%80%EA%B5%AC%EA%B2%80,장속 삼국지
2144,사마립,sama_rip_2144,sama_rip_2144,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EB%A6%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_rip_2144,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EB%A6%BD,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EB%A6%BD,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%20%28%EB%93%9C%EB%9D%BC%EB%A7%88%29,사마립 삼국지
2145,황욱,hwang_uk_2145,hwang_uk_2145,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%99%A9%EC%9A%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hwang_uk_2145,https://ko.wikipedia.org/wiki/%ED%99%A9%EC%9A%B1,https://namu.wiki/w/%ED%99%A9%EC%9A%B1,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B4%91%EC%9D%8C%EC%B2%9C,황욱
2146,남궁빈,namgung_bin_2146,namgung_bin_2146,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%82%A8%EA%B6%81%EB%B9%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20namgung_bin_2146,https://ko.wikipedia.org/wiki/%EB%82%A8%EA%B6%81%EB%B9%88,https://namu.wiki/w/%EB%82%A8%EA%B6%81%EB%B9%88,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%86%90%EC%A2%85%ED%99%98,남궁빈 삼국지
2147,갈웅,gal_ung_2147,gal_ung_2147,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B0%88%EC%9B%85%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gal_ung_2147,https://ko.wikipedia.org/wiki/%EA%B0%88%EC%9B%85,https://namu.wiki/w/%EA%B0%88%EC%9B%85,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,갈웅 삼국지
2149,백경,baek_gyeong_2149,baek_gyeong_2149,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B0%B1%EA%B2%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20baek_gyeong_2149,https://ko.wikipedia.org/wiki/%EB%B0%B1%EA%B2%BD,https://namu.wiki/w/%EB%B0%B1%EA%B2%BD,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 고구려, 백제, 부여",https://ko.wikipedia.org/wiki/%EB%B6%80%EC%97%AC,백경 삼국지
2150,사마신,sama_sin_2150,sama_sin_2150,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EC%8B%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_sin_2150,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EC%8B%A0,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%8B%A0,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,사마신 삼국지
2151,조침,jo_chim_2151,jo_chim_2151,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A1%B0%EC%B9%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jo_chim_2151,https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%B9%A8,https://namu.wiki/w/%EC%A1%B0%EC%B9%A8,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B5%AD%EB%8F%84%20%EC%A0%9C56%ED%98%B8%EC%84%A0,조침 삼국지
2152,하후수,hahu_su_2152,hahu_su_2152,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EC%88%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_su_2152,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EC%88%98,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%88%98,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,하후수 삼국지
2153,하후우,hahu_u_2153,hahu_u_2153,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EC%9A%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_u_2153,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EC%9A%B0,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%9A%B0,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,하후우 삼국지
2154,사마웅호,sama_ungho_2154,sama_ungho_2154,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EC%9B%85%ED%98%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_ungho_2154,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EC%9B%85%ED%98%B8,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%9B%85%ED%98%B8,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%95%88%EC%A4%91%EA%B7%BC,사마웅호
2155,황침궁,hwang_chimgung_2155,hwang_chimgung_2155,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%99%A9%EC%B9%A8%EA%B6%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hwang_chimgung_2155,https://ko.wikipedia.org/wiki/%ED%99%A9%EC%B9%A8%EA%B6%81,https://namu.wiki/w/%ED%99%A9%EC%B9%A8%EA%B6%81,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%84%A0%EB%AF%BC%EC%A3%BC%EC%A3%BC%EC%9D%98%EC%9D%B8%EB%AF%BC%EA%B3%B5%ED%99%94%EA%B5%AD,황침궁 삼국지
2156,여명등,yeo_myeongdeung_2156,yeo_myeongdeung_2156,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%97%AC%EB%AA%85%EB%93%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yeo_myeongdeung_2156,https://ko.wikipedia.org/wiki/%EC%97%AC%EB%AA%85%EB%93%B1,https://namu.wiki/w/%EC%97%AC%EB%AA%85%EB%93%B1,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 신라",https://ko.wikipedia.org/wiki/%ED%9E%88%EB%AF%B8%EC%BD%94,여명등 삼국지
2157,사마광,sama_gwang_2157,sama_gwang_2157,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EA%B4%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_gwang_2157,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EA%B4%91,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EA%B4%91,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%EB%B4%89%EA%B8%B0%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,사마광 삼국지
2158,제갈용,jegal_yong_2158,jegal_yong_2158,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%9C%EA%B0%88%EC%9A%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jegal_yong_2158,https://ko.wikipedia.org/wiki/%EC%A0%9C%EA%B0%88%EC%9A%A9,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EC%9A%A9,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,제갈용 삼국지
2159,마경,ma_gyeong_2159,ma_gyeong_2159,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%88%EA%B2%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ma_gyeong_2159,https://ko.wikipedia.org/wiki/%EB%A7%88%EA%B2%BD,https://namu.wiki/w/%EB%A7%88%EA%B2%BD,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%B6%81%EC%82%AC,마경 삼국지
2160,고앙,go_ang_2160,go_ang_2160,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%A0%EC%95%99%20%EC%82%BC%EA%B5%AD%EC%A7%80%20go_ang_2160,https://ko.wikipedia.org/wiki/%EA%B3%A0%EC%95%99,https://namu.wiki/w/%EA%B3%A0%EC%95%99,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%95%84%EC%84%B1%EB%8B%A4%EC%9D%B4%EC%86%8C,고앙
2162,손앙,son_ang_2162,son_ang_2162,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%EC%95%99%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_ang_2162,https://ko.wikipedia.org/wiki/%EC%86%90%EC%95%99,https://namu.wiki/w/%EC%86%90%EC%95%99,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,손앙 삼국지
2163,전덕,jeon_deok_2163,jeon_deok_2163,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%84%EB%8D%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeon_deok_2163,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%8D%95,https://namu.wiki/w/%EC%A0%84%EB%8D%95,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%88%98%EC%84%9C%20%28%EC%97%AD%EC%82%AC%EC%84%9C%29,전덕 삼국지
2164,황화,hwang_hwa_2164,hwang_hwa_2164,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%99%A9%ED%99%94%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hwang_hwa_2164,https://ko.wikipedia.org/wiki/%ED%99%A9%ED%99%94,https://namu.wiki/w/%ED%99%A9%ED%99%94,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%A7%84,황화 삼국지
2165,하후건,hahu_geon_2165,hahu_geon_2165,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EA%B1%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_geon_2165,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EA%B1%B4,https://namu.wiki/w/%ED%95%98%ED%9B%84%EA%B1%B4,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%ED%9B%84%EA%B1%B4%EA%B8%8D%EC%A0%95%EC%9D%98%20%EC%98%A4%EB%A5%98,하후건
2167,전기영,jeon_giyeong_2167,jeon_giyeong_2167,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%84%EA%B8%B0%EC%98%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeon_giyeong_2167,https://ko.wikipedia.org/wiki/%EC%A0%84%EA%B8%B0%EC%98%81,https://namu.wiki/w/%EC%A0%84%EA%B8%B0%EC%98%81,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%9D%B4%EA%B7%9C%ED%95%9C%20%28%EB%B0%B0%EC%9A%B0%29,전기영 삼국지
2170,가신,ga_sin_2170,ga_sin_2170,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B0%80%EC%8B%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ga_sin_2170,https://ko.wikipedia.org/wiki/%EA%B0%80%EC%8B%A0,https://namu.wiki/w/%EA%B0%80%EC%8B%A0,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,가신 삼국지
2172,감단순,gam_dansun_2172,gam_dansun_2172,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B0%90%EB%8B%A8%EC%88%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gam_dansun_2172,https://ko.wikipedia.org/wiki/%EA%B0%90%EB%8B%A8%EC%88%9C,https://namu.wiki/w/%EA%B0%90%EB%8B%A8%EC%88%9C,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%ED%95%9C%EB%8B%A8%EC%88%9C,감단순 삼국지
2173,감령,gam_ryeong_2173,gam_ryeong_2173,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B0%90%EB%A0%B9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gam_ryeong_2173,https://ko.wikipedia.org/wiki/%EA%B0%90%EB%A0%B9,https://namu.wiki/w/%EA%B0%90%EB%A0%B9,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%20%28%EB%93%9C%EB%9D%BC%EB%A7%88%29,감령 삼국지
2174,감씨,gam_ssi_2174,gam_ssi_2174,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B0%90%EC%94%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gam_ssi_2174,https://ko.wikipedia.org/wiki/%EA%B0%90%EC%94%A8,https://namu.wiki/w/%EA%B0%90%EC%94%A8,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,감씨 삼국지
2175,강단,gang_dan_2175,gang_dan_2175,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B0%95%EB%8B%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gang_dan_2175,https://ko.wikipedia.org/wiki/%EA%B0%95%EB%8B%A8,https://namu.wiki/w/%EA%B0%95%EB%8B%A8,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 조조",https://ko.wikipedia.org/wiki/%EC%A1%B0%ED%99%8D%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,강단 삼국지
2176,강서,gang_seo_2176,gang_seo_2176,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B0%95%EC%84%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gang_seo_2176,https://ko.wikipedia.org/wiki/%EA%B0%95%EC%84%9C,https://namu.wiki/w/%EA%B0%95%EC%84%9C,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,강서 삼국지
2180,경기,gyeong_gi_2180,gyeong_gi_2180,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B2%BD%EA%B8%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gyeong_gi_2180,https://ko.wikipedia.org/wiki/%EA%B2%BD%EA%B8%B0,https://namu.wiki/w/%EA%B2%BD%EA%B8%B0,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 후한, 위나라, 고구려, 백제, 신라",https://ko.wikipedia.org/wiki/%EA%B3%A0%EA%B5%AC%EB%A0%A4,경기 삼국지
2181,경무,gyeong_mu_2181,gyeong_mu_2181,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B2%BD%EB%AC%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gyeong_mu_2181,https://ko.wikipedia.org/wiki/%EA%B2%BD%EB%AC%B4,https://namu.wiki/w/%EA%B2%BD%EB%AC%B4,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,경무 삼국지
2185,고번,go_beon_2185,go_beon_2185,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%A0%EB%B2%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20go_beon_2185,https://ko.wikipedia.org/wiki/%EA%B3%A0%EB%B2%88,https://namu.wiki/w/%EA%B3%A0%EB%B2%88,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,고번 삼국지
2187,고소,go_so_2187,go_so_2187,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%A0%EC%86%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20go_so_2187,https://ko.wikipedia.org/wiki/%EA%B3%A0%EC%86%8C,https://namu.wiki/w/%EA%B3%A0%EC%86%8C,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,고소 삼국지
2191,곡리,gok_ri_2191,gok_ri_2191,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%A1%EB%A6%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gok_ri_2191,https://ko.wikipedia.org/wiki/%EA%B3%A1%EB%A6%AC,https://namu.wiki/w/%EA%B3%A1%EB%A6%AC,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,곡리 삼국지
2195,공손월,gongson_wol_2195,gongson_wol_2195,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%B5%EC%86%90%EC%9B%94%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gongson_wol_2195,https://ko.wikipedia.org/wiki/%EA%B3%B5%EC%86%90%EC%9B%94,https://namu.wiki/w/%EA%B3%B5%EC%86%90%EC%9B%94,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,공손월 삼국지
2196,공손황,gongson_hwang_2196,gongson_hwang_2196,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%B5%EC%86%90%ED%99%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gongson_hwang_2196,https://ko.wikipedia.org/wiki/%EA%B3%B5%EC%86%90%ED%99%A9,https://namu.wiki/w/%EA%B3%B5%EC%86%90%ED%99%A9,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,공손황 삼국지
